grade,num_tested,pct_ccr,pct_glp,school_code,subgroup,subject,type,year,school_name,district_name,County name
ALL,675,45.2,56.3,670304,ALL,ALL,ALL,2015,Bell Fork Elementary,Onslow County School District,Onslow
ALL,517,49.1,61.7,670304,ALL,ALL,ALL,2014,Bell Fork Elementary,Onslow County School District,Onslow
ALL,492,48,59.6,670304,ALL,ALL,ALL,2013,Bell Fork Elementary,Onslow County School District,Onslow
ALL,489,31.1,42.7,670308,ALL,ALL,ALL,2017,Blue Creek Elementary,Onslow County School District,Onslow
ALL,498,34.1,48.6,670308,ALL,ALL,ALL,2016,Blue Creek Elementary,Onslow County School District,Onslow
ALL,481,43.2,52.2,670308,ALL,ALL,ALL,2015,Blue Creek Elementary,Onslow County School District,Onslow
ALL,443,43.1,52.8,670308,ALL,ALL,ALL,2014,Blue Creek Elementary,Onslow County School District,Onslow
ALL,421,46.8,58.7,670308,ALL,ALL,ALL,2013,Blue Creek Elementary,Onslow County School District,Onslow
ALL,996,55.6,67,670310,ALL,ALL,ALL,2017,Carolina Forest Elementary,Onslow County School District,Onslow
ALL,927,57.3,68.3,670310,ALL,ALL,ALL,2016,Carolina Forest Elementary,Onslow County School District,Onslow
ALL,903,61.9,71.3,670310,ALL,ALL,ALL,2015,Carolina Forest Elementary,Onslow County School District,Onslow
ALL,1053,59.4,69,670310,ALL,ALL,ALL,2014,Carolina Forest Elementary,Onslow County School District,Onslow
ALL,1001,58.1,68.9,670310,ALL,ALL,ALL,2013,Carolina Forest Elementary,Onslow County School District,Onslow
ALL,521,30.3,40.5,670312,ALL,ALL,ALL,2017,Clyde Erwin Elementary,Onslow County School District,Onslow
ALL,487,29.2,42.3,670312,ALL,ALL,ALL,2016,Clyde Erwin Elementary,Onslow County School District,Onslow
ALL,589,34.1,44.8,670312,ALL,ALL,ALL,2015,Clyde Erwin Elementary,Onslow County School District,Onslow
ALL,531,36,49.3,670312,ALL,ALL,ALL,2014,Clyde Erwin Elementary,Onslow County School District,Onslow
ALL,527,38,47.1,670312,ALL,ALL,ALL,2013,Clyde Erwin Elementary,Onslow County School District,Onslow
ALL,785,60.4,73.4,670314,ALL,ALL,ALL,2017,Dixon Elementary,Onslow County School District,Onslow
ALL,1148,58.2,71.3,670314,ALL,ALL,ALL,2016,Dixon Elementary,Onslow County School District,Onslow
ALL,1017,57.5,68.8,670314,ALL,ALL,ALL,2015,Dixon Elementary,Onslow County School District,Onslow
ALL,950,60.9,70.6,670314,ALL,ALL,ALL,2014,Dixon Elementary,Onslow County School District,Onslow
ALL,939,54.7,65,670314,ALL,ALL,ALL,2013,Dixon Elementary,Onslow County School District,Onslow
ALL,2096,49.3,58.4,670318,ALL,ALL,ALL,2017,Dixon Middle,Onslow County School District,Onslow
ALL,1510,50.7,61.1,670318,ALL,ALL,ALL,2016,Dixon Middle,Onslow County School District,Onslow
ALL,1585,44.5,54.3,670318,ALL,ALL,ALL,2015,Dixon Middle,Onslow County School District,Onslow
ALL,1605,40.7,50.7,670318,ALL,ALL,ALL,2014,Dixon Middle,Onslow County School District,Onslow
ALL,1571,43.3,53.7,670318,ALL,ALL,ALL,2013,Dixon Middle,Onslow County School District,Onslow
ALL,744,47.4,59.3,670320,ALL,ALL,ALL,2017,Dixon High,Onslow County School District,Onslow
ALL,697,41.3,56,670320,ALL,ALL,ALL,2016,Dixon High,Onslow County School District,Onslow
ALL,695,48.2,58.8,670320,ALL,ALL,ALL,2015,Dixon High,Onslow County School District,Onslow
ALL,645,41.6,54,670320,ALL,ALL,ALL,2014,Dixon High,Onslow County School District,Onslow
ALL,616,44.5,55.5,670320,ALL,ALL,ALL,2013,Dixon High,Onslow County School District,Onslow
ALL,645,39.5,51.2,670321,ALL,ALL,ALL,2017,Hunters Creek Elementary,Onslow County School District,Onslow
ALL,646,45.7,58.2,670321,ALL,ALL,ALL,2016,Hunters Creek Elementary,Onslow County School District,Onslow
ALL,566,48.9,59.7,670321,ALL,ALL,ALL,2015,Hunters Creek Elementary,Onslow County School District,Onslow
ALL,528,53.2,62.5,670321,ALL,ALL,ALL,2014,Hunters Creek Elementary,Onslow County School District,Onslow
ALL,642,49.1,62.8,670321,ALL,ALL,ALL,2013,Hunters Creek Elementary,Onslow County School District,Onslow
ALL,1611,39.9,50.8,670322,ALL,ALL,ALL,2017,Hunters Creek Middle,Onslow County School District,Onslow
ALL,1730,39.9,50.8,670322,ALL,ALL,ALL,2016,Hunters Creek Middle,Onslow County School District,Onslow
ALL,1800,35.4,45.8,670322,ALL,ALL,ALL,2015,Hunters Creek Middle,Onslow County School District,Onslow
ALL,1839,33.4,42.8,670322,ALL,ALL,ALL,2014,Hunters Creek Middle,Onslow County School District,Onslow
ALL,1850,38.8,48.6,670322,ALL,ALL,ALL,2013,Hunters Creek Middle,Onslow County School District,Onslow
ALL,901,40.1,52.1,670323,ALL,ALL,ALL,2017,Jacksonville Commons Elem,Onslow County School District,Onslow
ALL,774,42.2,53.9,670323,ALL,ALL,ALL,2016,Jacksonville Commons Elem,Onslow County School District,Onslow
ALL,748,42.4,53.9,670323,ALL,ALL,ALL,2015,Jacksonville Commons Elem,Onslow County School District,Onslow
ALL,640,43.4,57.2,670323,ALL,ALL,ALL,2014,Jacksonville Commons Elem,Onslow County School District,Onslow
ALL,691,38.1,49.6,670323,ALL,ALL,ALL,2013,Jacksonville Commons Elem,Onslow County School District,Onslow
ALL,995,39.9,52,670324,ALL,ALL,ALL,2017,Jacksonville High,Onslow County School District,Onslow
ALL,1019,41.1,52.4,670324,ALL,ALL,ALL,2016,Jacksonville High,Onslow County School District,Onslow
ALL,1120,36.9,45.4,670324,ALL,ALL,ALL,2015,Jacksonville High,Onslow County School District,Onslow
ALL,980,44.1,54.9,670324,ALL,ALL,ALL,2014,Jacksonville High,Onslow County School District,Onslow
ALL,951,46.9,57.4,670324,ALL,ALL,ALL,2013,Jacksonville High,Onslow County School District,Onslow
ALL,2255,43.8,54,670325,ALL,ALL,ALL,2017,Jacksonville Commons Middle,Onslow County School District,Onslow
ALL,2194,42.2,51.6,670325,ALL,ALL,ALL,2016,Jacksonville Commons Middle,Onslow County School District,Onslow
ALL,2083,38.5,48.1,670325,ALL,ALL,ALL,2015,Jacksonville Commons Middle,Onslow County School District,Onslow
ALL,2161,32.8,43.1,670325,ALL,ALL,ALL,2014,Jacksonville Commons Middle,Onslow County School District,Onslow
ALL,2112,35.6,46.1,670325,ALL,ALL,ALL,2013,Jacksonville Commons Middle,Onslow County School District,Onslow
ALL,813,42.1,53.5,670329,ALL,ALL,ALL,2017,Meadow View Elementary,Onslow County School District,Onslow
ALL,864,38.2,50.5,670329,ALL,ALL,ALL,2016,Meadow View Elementary,Onslow County School District,Onslow
ALL,889,40.7,49.7,670329,ALL,ALL,ALL,2015,Meadow View Elementary,Onslow County School District,Onslow
ALL,835,42,54.9,670329,ALL,ALL,ALL,2014,Meadow View Elementary,Onslow County School District,Onslow
ALL,824,40.7,52.7,670329,ALL,ALL,ALL,2013,Meadow View Elementary,Onslow County School District,Onslow
ALL,740,36.2,50.7,670330,ALL,ALL,ALL,2017,Morton Elementary,Onslow County School District,Onslow
ALL,732,39.5,53.3,670330,ALL,ALL,ALL,2016,Morton Elementary,Onslow County School District,Onslow
ALL,754,39.8,50.1,670330,ALL,ALL,ALL,2015,Morton Elementary,Onslow County School District,Onslow
ALL,556,45.1,55.6,670330,ALL,ALL,ALL,2014,Morton Elementary,Onslow County School District,Onslow
ALL,567,38.3,51.5,670330,ALL,ALL,ALL,2013,Morton Elementary,Onslow County School District,Onslow
ALL,1100,55.3,64.8,670331,ALL,ALL,ALL,2017,New Bridge Middle,Onslow County School District,Onslow
ALL,1154,54.3,63.8,670331,ALL,ALL,ALL,2016,New Bridge Middle,Onslow County School District,Onslow
ALL,1199,54.7,63.6,670331,ALL,ALL,ALL,2015,New Bridge Middle,Onslow County School District,Onslow
ALL,1215,52.6,62.3,670331,ALL,ALL,ALL,2014,New Bridge Middle,Onslow County School District,Onslow
ALL,1249,53.5,63.4,670331,ALL,ALL,ALL,2013,New Bridge Middle,Onslow County School District,Onslow
ALL,488,40.6,49.8,670332,ALL,ALL,ALL,2017,Northwoods Elementary,Onslow County School District,Onslow
ALL,549,44.6,53.7,670332,ALL,ALL,ALL,2016,Northwoods Elementary,Onslow County School District,Onslow
ALL,500,40.4,48,670332,ALL,ALL,ALL,2015,Northwoods Elementary,Onslow County School District,Onslow
ALL,453,38,47.7,670332,ALL,ALL,ALL,2014,Northwoods Elementary,Onslow County School District,Onslow
ALL,488,28.5,38.5,670332,ALL,ALL,ALL,2013,Northwoods Elementary,Onslow County School District,Onslow
ALL,815,56.6,68.1,670333,ALL,ALL,ALL,2017,Northside High,Onslow County School District,Onslow
ALL,839,58.9,68.2,670333,ALL,ALL,ALL,2016,Northside High,Onslow County School District,Onslow
ALL,910,47.1,60.7,670333,ALL,ALL,ALL,2015,Northside High,Onslow County School District,Onslow
ALL,908,47.8,60.1,670333,ALL,ALL,ALL,2014,Northside High,Onslow County School District,Onslow
ALL,729,43.6,55.4,670333,ALL,ALL,ALL,2013,Northside High,Onslow County School District,Onslow
ALL,701,57.5,70.3,670335,ALL,ALL,ALL,2017,Queens Creek Elementary,Onslow County School District,Onslow
ALL,765,54.2,64.1,670335,ALL,ALL,ALL,2016,Queens Creek Elementary,Onslow County School District,Onslow
ALL,675,53.8,63.1,670335,ALL,ALL,ALL,2015,Queens Creek Elementary,Onslow County School District,Onslow
ALL,715,53.3,64.2,670335,ALL,ALL,ALL,2014,Queens Creek Elementary,Onslow County School District,Onslow
ALL,685,56.6,66.3,670335,ALL,ALL,ALL,2013,Queens Creek Elementary,Onslow County School District,Onslow
ALL,1424,42.3,52.1,670336,ALL,ALL,ALL,2017,Northwoods Park Middle,Onslow County School District,Onslow
ALL,1425,38.9,47.9,670336,ALL,ALL,ALL,2016,Northwoods Park Middle,Onslow County School District,Onslow
ALL,1382,38.1,50.4,670336,ALL,ALL,ALL,2015,Northwoods Park Middle,Onslow County School District,Onslow
ALL,1234,31.4,38.9,670336,ALL,ALL,ALL,2014,Northwoods Park Middle,Onslow County School District,Onslow
ALL,1348,37.9,47.2,670336,ALL,ALL,ALL,2013,Northwoods Park Middle,Onslow County School District,Onslow
ALL,624,52.2,65.2,670338,ALL,ALL,ALL,2017,Parkwood Elementary,Onslow County School District,Onslow
ALL,603,48.4,62.5,670338,ALL,ALL,ALL,2016,Parkwood Elementary,Onslow County School District,Onslow
ALL,629,42.8,55.8,670338,ALL,ALL,ALL,2015,Parkwood Elementary,Onslow County School District,Onslow
ALL,668,43.3,52.8,670338,ALL,ALL,ALL,2014,Parkwood Elementary,Onslow County School District,Onslow
ALL,593,44.4,56.2,670338,ALL,ALL,ALL,2013,Parkwood Elementary,Onslow County School District,Onslow
ALL,2005,44.5,56.4,670339,ALL,ALL,ALL,2017,Richlands Elementary,Onslow County School District,Onslow
ALL,1806,43.2,56.2,670339,ALL,ALL,ALL,2016,Richlands Elementary,Onslow County School District,Onslow
ALL,1776,36.9,48.1,670339,ALL,ALL,ALL,2015,Richlands Elementary,Onslow County School District,Onslow
ALL,1609,37.5,50.8,670339,ALL,ALL,ALL,2014,Richlands Elementary,Onslow County School District,Onslow
ALL,1625,41.2,53.6,670339,ALL,ALL,ALL,2013,Richlands Elementary,Onslow County School District,Onslow
ALL,682,50.7,60.6,670340,ALL,ALL,ALL,2017,Richlands High,Onslow County School District,Onslow
ALL,794,46.9,59.4,670340,ALL,ALL,ALL,2016,Richlands High,Onslow County School District,Onslow
ALL,766,39.6,49.5,670340,ALL,ALL,ALL,2015,Richlands High,Onslow County School District,Onslow
ALL,956,41,52.3,670340,ALL,ALL,ALL,2014,Richlands High,Onslow County School District,Onslow
ALL,947,39,50.1,670340,ALL,ALL,ALL,2013,Richlands High,Onslow County School District,Onslow
ALL,708,40.8,50.4,670341,ALL,ALL,ALL,2017,Sand Ridge Elementary,Onslow County School District,Onslow
ALL,532,47.6,59,670341,ALL,ALL,ALL,2016,Sand Ridge Elementary,Onslow County School District,Onslow
ALL,453,50.1,60.5,670341,ALL,ALL,ALL,2015,Sand Ridge Elementary,Onslow County School District,Onslow
ALL,431,47.1,59.2,670341,ALL,ALL,ALL,2014,Sand Ridge Elementary,Onslow County School District,Onslow
ALL,498,46.4,61,670341,ALL,ALL,ALL,2013,Sand Ridge Elementary,Onslow County School District,Onslow
ALL,567,44.1,55,670342,ALL,ALL,ALL,2017,Silverdale Elementary,Onslow County School District,Onslow
ALL,554,36.6,50.9,670342,ALL,ALL,ALL,2016,Silverdale Elementary,Onslow County School District,Onslow
ALL,508,38.8,50.8,670342,ALL,ALL,ALL,2015,Silverdale Elementary,Onslow County School District,Onslow
ALL,512,33.8,47.5,670342,ALL,ALL,ALL,2014,Silverdale Elementary,Onslow County School District,Onslow
ALL,483,39.1,51.1,670342,ALL,ALL,ALL,2013,Silverdale Elementary,Onslow County School District,Onslow
ALL,872,50.7,61.5,670343,ALL,ALL,ALL,2017,Southwest Elementary,Onslow County School District,Onslow
ALL,931,45,59.7,670343,ALL,ALL,ALL,2016,Southwest Elementary,Onslow County School District,Onslow
ALL,835,52.8,62.5,670343,ALL,ALL,ALL,2015,Southwest Elementary,Onslow County School District,Onslow
ALL,778,48.5,61.8,670343,ALL,ALL,ALL,2014,Southwest Elementary,Onslow County School District,Onslow
ALL,795,54.5,67.9,670343,ALL,ALL,ALL,2013,Southwest Elementary,Onslow County School District,Onslow
ALL,603,38.1,50.7,670344,ALL,ALL,ALL,2017,Southwest High,Onslow County School District,Onslow
ALL,639,42.1,52.1,670344,ALL,ALL,ALL,2016,Southwest High,Onslow County School District,Onslow
ALL,681,38,47.6,670344,ALL,ALL,ALL,2015,Southwest High,Onslow County School District,Onslow
ALL,510,40,52.4,670344,ALL,ALL,ALL,2014,Southwest High,Onslow County School District,Onslow
ALL,492,38,50.6,670344,ALL,ALL,ALL,2013,Southwest High,Onslow County School District,Onslow
ALL,1273,40,48.5,670345,ALL,ALL,ALL,2017,Southwest Middle,Onslow County School District,Onslow
ALL,1336,38.3,48.1,670345,ALL,ALL,ALL,2016,Southwest Middle,Onslow County School District,Onslow
ALL,1288,38.4,48.9,670345,ALL,ALL,ALL,2015,Southwest Middle,Onslow County School District,Onslow
ALL,1268,41.7,53.2,670345,ALL,ALL,ALL,2014,Southwest Middle,Onslow County School District,Onslow
ALL,1298,44.1,53.5,670345,ALL,ALL,ALL,2013,Southwest Middle,Onslow County School District,Onslow
ALL,654,54.6,65.7,670346,ALL,ALL,ALL,2017,Summersill Elementary,Onslow County School District,Onslow
ALL,651,53,67.6,670346,ALL,ALL,ALL,2016,Summersill Elementary,Onslow County School District,Onslow
ALL,689,44.7,56.7,670346,ALL,ALL,ALL,2015,Summersill Elementary,Onslow County School District,Onslow
ALL,590,46.9,57.3,670346,ALL,ALL,ALL,2014,Summersill Elementary,Onslow County School District,Onslow
ALL,579,52,66.5,670346,ALL,ALL,ALL,2013,Summersill Elementary,Onslow County School District,Onslow
ALL,909,42.2,53,670347,ALL,ALL,ALL,2017,Stateside Elementary,Onslow County School District,Onslow
ALL,862,47.6,59.9,670347,ALL,ALL,ALL,2016,Stateside Elementary,Onslow County School District,Onslow
ALL,828,50.2,61.1,670347,ALL,ALL,ALL,2015,Stateside Elementary,Onslow County School District,Onslow
ALL,720,48.5,59.9,670347,ALL,ALL,ALL,2014,Stateside Elementary,Onslow County School District,Onslow
ALL,775,57.7,68.8,670347,ALL,ALL,ALL,2013,Stateside Elementary,Onslow County School District,Onslow
ALL,716,63.3,74.3,670350,ALL,ALL,ALL,2017,Swansboro Elementary,Onslow County School District,Onslow
ALL,650,58.2,69.4,670350,ALL,ALL,ALL,2016,Swansboro Elementary,Onslow County School District,Onslow
ALL,700,60.7,70.9,670350,ALL,ALL,ALL,2015,Swansboro Elementary,Onslow County School District,Onslow
ALL,711,55.4,67.5,670350,ALL,ALL,ALL,2014,Swansboro Elementary,Onslow County School District,Onslow
ALL,703,52.3,65.6,670350,ALL,ALL,ALL,2013,Swansboro Elementary,Onslow County School District,Onslow
ALL,1903,51.7,62.8,670351,ALL,ALL,ALL,2017,Swansboro Middle,Onslow County School District,Onslow
ALL,1967,51.8,61.7,670351,ALL,ALL,ALL,2016,Swansboro Middle,Onslow County School District,Onslow
ALL,1897,42.3,51.6,670351,ALL,ALL,ALL,2015,Swansboro Middle,Onslow County School District,Onslow
ALL,1945,46.1,54.7,670351,ALL,ALL,ALL,2014,Swansboro Middle,Onslow County School District,Onslow
ALL,1920,46.7,55.6,670351,ALL,ALL,ALL,2013,Swansboro Middle,Onslow County School District,Onslow
ALL,780,57.1,66.9,670352,ALL,ALL,ALL,2017,Swansboro High,Onslow County School District,Onslow
ALL,883,45.2,56.7,670352,ALL,ALL,ALL,2016,Swansboro High,Onslow County School District,Onslow
ALL,845,41.5,53.5,670352,ALL,ALL,ALL,2015,Swansboro High,Onslow County School District,Onslow
ALL,698,48.3,58.9,670352,ALL,ALL,ALL,2014,Swansboro High,Onslow County School District,Onslow
ALL,881,43.7,56.2,670352,ALL,ALL,ALL,2013,Swansboro High,Onslow County School District,Onslow
ALL,1787,44.9,56.2,670356,ALL,ALL,ALL,2017,Trexler Middle,Onslow County School District,Onslow
ALL,1777,47.5,57.2,670356,ALL,ALL,ALL,2016,Trexler Middle,Onslow County School District,Onslow
ALL,1711,46.6,56.6,670356,ALL,ALL,ALL,2015,Trexler Middle,Onslow County School District,Onslow
ALL,2391,40.9,51.4,670356,ALL,ALL,ALL,2014,Trexler Middle,Onslow County School District,Onslow
ALL,2183,41.9,51.8,670356,ALL,ALL,ALL,2013,Trexler Middle,Onslow County School District,Onslow
ALL,815,45.6,54.4,670364,ALL,ALL,ALL,2017,White Oak High,Onslow County School District,Onslow
ALL,870,44.5,54.8,670364,ALL,ALL,ALL,2016,White Oak High,Onslow County School District,Onslow
ALL,766,38.9,49.1,670364,ALL,ALL,ALL,2015,White Oak High,Onslow County School District,Onslow
ALL,707,41.7,53.3,670364,ALL,ALL,ALL,2014,White Oak High,Onslow County School District,Onslow
ALL,802,43.4,52.9,670364,ALL,ALL,ALL,2013,White Oak High,Onslow County School District,Onslow
ALL,1452,55.6,63.6,680304,ALL,ALL,ALL,2017,A L Stanback Middle,Orange County School District,Orange
ALL,1507,52,60.8,680304,ALL,ALL,ALL,2016,A L Stanback Middle,Orange County School District,Orange
ALL,1534,50.8,60.2,680304,ALL,ALL,ALL,2015,A L Stanback Middle,Orange County School District,Orange
ALL,1476,50.7,59.3,680304,ALL,ALL,ALL,2014,A L Stanback Middle,Orange County School District,Orange
ALL,1474,45.8,55.9,680304,ALL,ALL,ALL,2013,A L Stanback Middle,Orange County School District,Orange
ALL,757,60.8,68,680308,ALL,ALL,ALL,2017,Cameron Park Elementary,Orange County School District,Orange
ALL,809,63.7,72.4,680308,ALL,ALL,ALL,2016,Cameron Park Elementary,Orange County School District,Orange
ALL,797,63.5,71.8,680308,ALL,ALL,ALL,2015,Cameron Park Elementary,Orange County School District,Orange
ALL,721,65.2,71.8,680308,ALL,ALL,ALL,2014,Cameron Park Elementary,Orange County School District,Orange
ALL,790,63.2,71.6,680308,ALL,ALL,ALL,2013,Cameron Park Elementary,Orange County School District,Orange
